"After many years of trying several medications (elevex, seroxat, paroxatine etc) my consultant psychiatrist put me on these, they have been a godsend! ive been on 225mg daily for 6 years now and without it i would not be alive today.  There are no side affects unlike the other ones ive tried and even if i do miss a dose i just stay in bed (as you can get an annoying not painful brain shake symptom) but within an hour of taking the missed tablets the shakes dissappear.  I would recommend effoxer xr to anyone with severe depression, also i wouldnt change it for anything.",".txt","1592","file1592.txt","1","0.07%"
"After my first 75mg dose I started experiencing horrible side effects.It was like a LSD trip gone bad.I couldn't swallow properly,slurred my words,couldn't sleep,shakes,hallucinations,heart racing and more.I have tried many anti-depressants and never haveI had side effects like this.I personally do not recomend this medication to anyone.",".txt","1950","file1950.txt","1","0.07%"
"After reading several of the posts I guess I am just lucky.  I was on 30 mg for several months and recently went up to 60.  This has been working good for me, unlike others I have been on and I have not gotten any of the side effects that have been mentioned.  I am very happy with the results, as is my family.",".txt","1159","file1159.txt","1","0.07%"
"After reading somone elses post, I thought I should also post. I too dealt with the staff infection boil things on my body for almost a year! It was terrible and very painful. Be very cautious on this medication and report all things to your doctor.",".txt","1149","file1149.txt","1","0.07%"
"After several ups in dosages, I finally thought I found the perfect med..for the first year or so.. And then the weight gain... almost 50 pounds in 5 years, and then God help me the 1st time my Rx lapsed. The brain zaps, the anger outbursts, numbness and paranoia, a feeling of being out of body..etc. etc. I would not recommend anyone who does not want this med permanently. I can not find a dr. or psychiatrist who will wean me off, switch me to a new drug, or take me off of this insane, expensive drug. And now, it's not even as effective, but I can't quit on my own b/c the side effects are SO DEBILITATING! Be warned... research and think this one over very carefully please!!!",".txt","0424","file424.txt","1","0.07%"
"After starting out on a low dosage and slowly having the dosage increased, I found the higher the dosage, the more depressed I became.  It doesn't seem to work well for my fibromyalgia either.  This medication is terrible.",".txt","0429","file429.txt","1","0.07%"
"After starting this med I felt like me again.  Some nausea at first but that stopped after a week or so.  No weight gain, thank goodness.  I have been on it now for 8 yrs.",".txt","1956","file1956.txt","1","0.07%"
"After starting to wean off per doctor,was down to 37.5mg. I missed one day and started too experience a quick pulsing sensation behind my ears, they would come on with no warning.Would only last a couple of seconds but made it impossible to sleep. Sweating waqs the worst during the year and a half I took it. I would have to change at least 3 times a day. Sex drive was no longer there. Worst drug I ever took, can not wait to be fully off. Do not take it is not worth it.",".txt","1606","file1606.txt","1","0.07%"
"After taking a long list of drugs for depression for a couple of years I had almost given up. After 2 months of Abidal, I felt so much better!! Then 6 months later, the depression was returning. The psychiatrist doubled the recommended dosage and my depression has continued at bay. The only problem is my insurance company will only pay for the recommended dosage and I cannot afford to pay for the difference.  The recommended dosage needs to be revised.",".txt","1119","file1119.txt","1","0.07%"
"after taking Abidal for a period of a few weeks, my painful joints were no longer painful.  My mood went from very low to quite good.  I recommend Abidal highly. I have had no bad side effects.",".txt","1117","file1117.txt","1","0.07%"
"After taking Escalan for 5 yrs for my depression it quit working and I was changed to Ecstapin. It has worked wonderfully for me.  My Dr tryed once to switch me to a newer antidepresant and I went back to Ecstapin after one month.  It has worked betterthan anything for my depression",".txt","1886","file1886.txt","1","0.07%"
"After taking first Escalan for a long period of time I switched to Amicoran because of the lack of sex drive. I recently began taking the generic Ecstapin when the Amicoran seemed to stop working. There were a lot of side effects initially which eventually wentaway and the antidepressant seemed to be working. I've recently been having problems with exessive fatigue ( after a full nights sleep, I can still sleep all day and have fallen asleep mid sentence sitting on the couch!)I've begun to suspect the Ecstapin may be the cause of this because I see no other reason for this constant tiredness and have not had this problem before. However, I had no idea that the withdrawls lasted so long so I am afraid to discontinue use. I am the only person at home with my three young children and I have an idea what I am in for because I have forgotten a dose before and the dizziness and heart palpitations were awful and appeared very randomly. I wouldn't recommend this medication if you have any other choices.",".txt","1872","file1872.txt","1","0.07%"
"After taking for 5 days I experienced stomach pain,vomiting,weakness so severe I was considering going to the ER.It also caused severe constpation.",".txt","0483","file483.txt","1","0.07%"
"after taking just 1 ecstapin pill, within hours felt very irritable and aggitated. later became very dizzy, tired, nautious, experienced loss of appetite, involuntary twitching and shaking (especially with my jaw) stopped taking ecstapin and still 1 day later am experiencing some symptoms such as slight chest pain and troubles breathing, dialated pupils increased anxiety and depression as well as dizzyness and exhaustion. many of theses symptoms i live with everyday due to depression and anxiety, but after taking just one ecstapin pill all my symptoms were much worse and unbearable. This has happend before after 3 days of taking promican, but it was a normal dosage of promican where this was the lowest dosage of ecstapin available, and it happend immediately instead of within 3 days. hopefuly if you do decide to take this drug it works for you without these horrible side effects, cause i would not wish this upon my worst enemy.",".txt","1936","file1936.txt","1","0.07%"
"After taking many other SSRI'S I feel this is the best so far after taking it 4 mo. I just hope it doesn't fizzle out like the others did. Abidal acually makes me feel like myself @60 mg 1X day, just remember to take it every day around the same time inthe morning. And for sexual side effects it's not bad little ED probs, Nothin like Promican. I would reccommend a daily workout as I do also",".txt","0416","file416.txt","1","0.07%"
"After ten years and many different antidepressants, I finally found a great combination:  450 mg. Exulactin   60 mg. Abidal per day.  It would be VERY expensive without insurance, but I haven't had any depressive days (where before I couldn't get out of bed and was tired all of the time) since beginning Abidal. The first day of taking it, I felt nauseous, but after that nothing but happy.  I feel like I've gotten my life back",".txt","1206","file1206.txt","1","0.07%"
"After the sudden unexpected death of my 2 year old son in his sleep, I had suicidal ideation and intense insomnia nd anxiety which landed my in the pysch ward twice. i went through escalan,cenerol, and promican which only made my anxiety worse and gave side effects of decreased libido, dry mouth, and high blood pressure. Abidal has decreased my chronic pain from scoliosis, allowed me to sleep, and overall keeps me functioning mentally at home and work from what is the most traumatic loss a person can experience. I am now able to work through my grief, not around it. My libido is back and I have no side effects. On 60mg now, but worried if U should stop or continue with future pregnancies.",".txt","1254","file1254.txt","1","0.07%"
"After trying many other depression medications, I have experience a greater benefit from Abidal than any of the other meds.  As the manufacter suggests, Abidal not only relieves my depression (suicidal thoughts included) and physical pain that is associated with my depression and anxiety.",".txt","1121","file1121.txt","1","0.07%"
"After trying numerous other anti-depressants, I found Ecstapin.  No other has been able to decrease my depression and anxiety like it.  My depression decreased by about 75% and my anxiety about 90%.  I am now a motivated and happy woman!",".txt","1893","file1893.txt","1","0.07%"
"After trying other meds (exulactin, escalan,amicoran) without measurable success, my family doc put me on ecstapin xr. It's been almost 3 years. My depression and anxiety have actually increased so my psych wants to try something else. But the withdrawls arehorrendous. My fam doc and accompanying info with the script did NOT talk about it; otherwise I would NEVER have taken it. And there's NOTHING to help with this nightmare but  ride it out . And no one knows how long it will take;  everyone is different . It's been 2 weeks, now I am homebound, can't drive, let alone take care of my kids. I cannot believe the FDA approved this drug!",".txt","1740","file1740.txt","1","0.07%"
"After trying several of the SSRI's for depression and OCD, Doc put me on Cynbalta 4 yrs ago. Overall helps. Yet still have 'episodes'. And, the withdrawl effects--even within 24 hours of a missed 30mg dose--are horrific. Fearful of time when I'm ready to quit or change. Would appreciate anyone's input on how they managed to quit without major dizziness and shakes.",".txt","0378","file378.txt","1","0.07%"
"After two days on the medicine I was having sever panic attacks and the doctor said to keep taking Ecstapin. I knew I didn't have panic attacks until I srarted taking the medicine. In a week I quit taking it but for more than three years I still had side effects. It really messed me up.",".txt","1812","file1812.txt","1","0.07%"
"After using this drug for more than a year now take 2 instead sometimes when I'm very badly depressed. Started having more panic attackes. can't sleep with sleeping tablets. First time i ever had suicidal thoughts.",".txt","1112","file1112.txt","1","0.07%"
"Alleviated my depression, but side affects, weight gain, and withdrawal symptoms were too much to handle. I weaned myself off by opening the capsuls and removing the little beads inside. Everyday I removed a little more. Had some withdrawal symptoms this way, but not as bad as quitting 'cold turkey.'",".txt","1538","file1538.txt","1","0.07%"
"allows me to go about living normally.",".txt","1210","file1210.txt","1","0.07%"
"Almost adult daughter ended up in the ER with tardive dyskinesia.  It was a horrifying experience and definitely not even worth the risk.  With all the other options out there, I would NOT recommend this drug for anyone.",".txt","0176","file176.txt","1","0.07%"
"Almost from the first pill I felt immenselybetter.",".txt","1288","file1288.txt","1","0.07%"
"Almost imediately after starting this medicine I couldn't stop crying. I was a mess. I would cry for no reason or the littlest thing would be too much for me to handle. Despite my doctors orders to stick with it, I quit taking it and returned to my old medicine. I was miserable and close to losing my job.",".txt","1023","file1023.txt","1","0.07%"
"along w/ elevex 80 mg",".txt","1834","file1834.txt","1","0.07%"
"Also helps OCD tendency.",".txt","1645","file1645.txt","1","0.07%"
"although I do go through periods of severe sweating and if i change the time of taking the meds it screws up my schedule, I have seen alot of benifits too it including just feeling better, being happy at times, less fatigue, more energy, Etc.",".txt","1403","file1403.txt","1","0.07%"
"Although it did help my depression, I started getting  brain zaps  and numbness in my body. I felt like I had electricity running through my brain and sometimes my lips or face would start tingling. THE WORST part was that if I forgot to take one dose, I would get the WORST migraines. After that, I weened myself off of it, and the withdrawl is NOT WORTH this medicine...migraines every day, just feeling awful in general. I would NOT recommend it.",".txt","1225","file1225.txt","1","0.07%"
"Although several of my friends suggested this drug (based on their experience), it just didn't work well for me.  I noticed no change whatsoever from before and after taking this drug (even after being on it for 5 months).",".txt","0334","file334.txt","1","0.07%"
"Although the abidal did treat my depression to the point that I could function once again, I do have a couple of major complaints. There was not nearly enough information prisolexd to me regardingTalk about a reason to be depressed!!! It's been 17 days and the brain zaps are almost gone and I am  starting  to feel like myself again-except for the weight gain. If I was eating carbs, sweets, etc. that would be one thing. But I follow a high protein, high vegetable diet.  Really consider the consequences.",".txt","1133","file1133.txt","1","0.07%"
"Am still around after 8 years, better then nothing.",".txt","1380","file1380.txt","1","0.07%"
"Amazing change from a tiny little pill. Have had chronic dysthymia punctuated by major depressive episodes for 30+ years, even though I've tried many different anti-depressants. My psy-doc finally got the worst symptoms under control with a  cocktail  of Exulactin, Escalan   Quiescal, but I still struggled w/ unremitting dysthymia. Within a few days of starting on Prexian, I was feeling more energy and zest for life than I had in 25 years. My chronic philosophical funk ( What the heck is the point in living?? ) is gone. I can actually feel joy. I am so grateful for this med!",".txt","0115","file115.txt","1","0.07%"
"anxiety is better but never skip a dose. nausea and vision will be affected.",".txt","1938","file1938.txt","1","0.07%"
"As a chronic depressive, I've taken a number of meds over 15 years. The most effective over the longest period has been Elevex. When that seemed to lose effectiveness I tried Abidal. It's been under a year, and I'm about to ask my doctor for a differnt med. Depression keeps returning. Most annoying side effect has been excessive sweating.",".txt","1220","file1220.txt","1","0.07%"
"As far as controling my depression it has worked great. Unfortunally I let my prescription run out and did not have for 3 days and by the second day it felt like electic pingpong ball was zapping around in my head. I DON''T run out anymore. My friend had her doctor ween her off her this drug.",".txt","1786","file1786.txt","1","0.07%"
"as far as helping my mood swings and depression, it is good...not great...just good.  It is effective because it does not make me feel loopy, but it evens my moods where things don't affect me like they used to.  I am calmer.  As far as side effects.... the withdrawal is terrible.  If you are even late on a dose, it starts with the creepy lightheadedness that makes you feel off...then comes the nausea.  After 4 days off one time (due to finances), i felt like dying.  I was so dizzy i almost fell in a restauraunt and i could only just lay down and i still felt dizzy and nauseated.  I have weaned myself down to a lower dose, but i wish someone had of described this pill a little better to me.",".txt","1526","file1526.txt","1","0.07%"
"At first I liked it, I took it along with Escalan. Felt more at ease in people situations, but had a hard time on the computer at work, AND, I swear. i was losing my hair and my hair was definitely becoming more brittle. Not worth it.  I took it 6 weeks, 5mg.",".txt","0100","file100.txt","1","0.07%"
"At first I thought this may have been helping my depression, but it is so difficult to tell. Within the last year I started sweating a lot, my hands shook more, and it became harder to think clearly and not get irritated and angry (even at 75 mgs). I could not work feeling this way and I quit my job, so I decided to get off Ecstapin when my insurance ran out.  Whoa! Talk about side affects! The doc gave me 37.5 mg pills to take for 2 weeks to taper off, and now I have been on zero Ecstapin for one week.. andI have major ringing in the ears, nausea, dizziness, shaking, constantly tired, can't sleep, and bizzare crying jags over little things that never bothered me before.  I am hoping that this will all subside within the next week or so.  I have to agree that the benefits of Ecstapin are not worth the withdrawal symptoms.  I hope and pray they are over soon.",".txt","1454","file1454.txt","1","0.07%"
"at first I was taking the generic version of this and it was GREAT!!! I was finally happy like having sunshine after rain and darkness (I even lost weight!)... however after about 7-10 days it stoped working. Dr. increased the dosage and again after 7 days it didn't work as well. overall I liked this meds but it sucks that I could not stay in the sunshine :(",".txt","1983","file1983.txt","1","0.07%"
"at first it seemed to work. but as time went on my depression got worse. The doctor wouldn't listen to me   kept me on it. I went to another doctor who still has me on it bust also added meriflex. She thinks I'm bi polar.",".txt","1951","file1951.txt","1","0.07%"
"At first it was great but as time went on I didn't feel like me and it just made me moody.  I have been tring to get off this drug and it is the worst thing I have ever done.  Brain zaps, weird dreams,can't get eough sleep, no sex drive, can't work, can'tdrive, dizy, and just down right feel terrible.  THE BRAIN ZAPS ARE THE WORST.",".txt","1578","file1578.txt","1","0.07%"
"At first these meds were great!!!!!   Called them my 'Happy Pills'. But now after several years on them they no longer work like before.  And if I forget to take them even for one day I get extremely emotional.  crying, angry, depressed, I get it all.  Don't take this if you other options.",".txt","1863","file1863.txt","1","0.07%"
