
101,0157,Neutral,0.5
102,0158,Positive,0.6923077106
103,0159,Neutral,0.5
104,0160,Positive,0.6000000238
105,0161,Negative,0.1649484634
106,0162,Negative,0.400000006
107,0163,Neutral,0.5
108,0164,Negative,0.400000006
109,0165,Negative,0.3076923192
110,0166,Negative,0.400000006
111,0167,Neutral,0.5
112,0168,Negative,0.400000006
113,0169,Negative,0.0807061717
114,0170,Negative,0.2285714149
115,0171,Negative,0.3076923192
116,0172,Neutral,0.5
117,0173,Neutral,0.5
118,0174,Negative,0.3076923192
119,0175,Negative,0.400000006
120,0176,Negative,0.2285714149
121,0178,Positive,0.6923077106
122,0179,Positive,0.7714285851
123,0180,Negative,0.3076923192
124,0181,Positive,0.6923077106
125,0182,Negative,0.400000006
126,0183,Negative,0.2285714149
127,0184,Positive,0.6000000238
128,0185,Negative,0.3076923192
129,0186,Negative,0.1163636297
130,0188,Negative,0.1649484634
131,0189,Negative,0.2285714149
132,0190,Negative,0.400000006
133,0191,Neutral,0.5
134,0193,Neutral,0.5
135,0194,Negative,0.3076923192
136,0195,Neutral,0.5
137,0196,Neutral,0.5
138,0197,Neutral,0.5
139,0198,Negative,0.400000006
140,0199,Negative,0.400000006
141,0200,Neutral,0.5
142,0201,Negative,0.400000006
143,0202,Negative,0.400000006
144,0203,Positive,0.6923077106
145,0204,Negative,0.400000006
146,0206,Neutral,0.5
147,0209,Positive,0.9192938209
148,0210,Negative,0.400000006
149,0211,Positive,0.6000000238
150,0212,Positive,0.6000000238
151,0213,Positive,0.6000000238
152,0214,Positive,0.6000000238
153,0215,Negative,0.0076483963
154,0216,Negative,0.2285714149
155,0217,Positive,0.6923077106
156,0218,Negative,0.400000006
157,0219,Negative,0.011428888
158,0220,Neutral,0.5
159,0221,Negative,0.400000006
160,0222,Negative,0.400000006
161,0223,Neutral,0.5
162,0224,Negative,0.400000006
163,0225,Neutral,0.5
164,0226,Neutral,0.5
165,0227,Negative,0.1163636297
166,0228,Positive,0.7714285851
167,0229,Positive,0.6923077106
168,0230,Positive,0.6000000238
169,0232,Negative,0.1649484634
170,0233,Positive,0.6000000238
171,0234,Positive,0.6000000238
172,0235,Positive,0.6923077106
173,0236,Negative,0.2285714149
174,0237,Neutral,0.5
175,0238,Neutral,0.5
176,0239,Negative,0.2285714149
177,0240,Neutral,0.5
178,0241,Negative,0.3076923192
179,0242,Negative,0.3076923192
180,0243,Negative,0.2285714149
181,0244,Negative,0.1649484634
182,0245,Positive,0.6000000238
183,0246,Negative,0.400000006
184,0247,Negative,0.3076923192
185,0248,Positive,0.6000000238
186,0249,Positive,0.6923077106
187,0250,Neutral,0.5
188,0251,Negative,0.2285714149
189,0252,Neutral,0.5
190,0253,Negative,0.3076923192
191,0254,Negative,0.0552915819
192,0255,Neutral,0.5
193,0256,Positive,0.6000000238
194,0257,Negative,0.0051119635
195,0258,Negative,0.2285714149
196,0259,Positive,0.6923077106
197,0260,Negative,0.3076923192
198,0261,Negative,0.1649484634
199,0262,Negative,0.3076923192
200,0263,Positive,0.6000000238
201,0264,Positive,0.6000000238
202,0265,Negative,0.1649484634
203,0266,Negative,0.2285714149
204,0267,Negative,0.400000006
205,0269,Neutral,0.5
206,0271,Negative,0.0807061717
207,0272,Negative,0.0253528114
208,0273,Positive,0.6923077106
209,0274,Negative,0.400000006
210,0275,Negative,0.3076923192
211,0276,Negative,0.400000006
212,0277,Negative,0.400000006
213,0278,Negative,0.0552915819
214,0279,Negative,0.2285714149
215,0280,Positive,0.6923077106
216,0281,Positive,0.6923077106
217,0282,Negative,0.400000006
218,0284,Positive,0.6923077106
219,0285,Negative,0.3076923192
220,0286,Neutral,0.5
221,0287,Negative,0.1649484634
222,0288,Negative,0.0552915819
223,0289,Neutral,0.5
224,0290,Neutral,0.5
225,0292,Negative,0.400000006
226,0293,Negative,0.400000006
227,0294,Neutral,0.5
228,0295,Neutral,0.5
229,0297,Positive,0.6923077106
230,0298,Negative,0.2285714149
231,0300,Negative,0.400000006
232,0301,Negative,0.03755318
233,0302,Negative,0.3076923192
234,0303,Negative,0.400000006
235,0304,Neutral,0.5
236,0305,Negative,0.400000006
237,0306,Negative,0.03755318
238,0307,Negative,0.2285714149
239,0308,Negative,0.3076923192
240,0309,Negative,0.2285714149
241,0310,Negative,0.2285714149
242,0311,Negative,0.3076923192
243,0312,Negative,0.400000006
244,0313,Neutral,0.5
245,0314,Neutral,0.5
246,0315,Negative,0.1649484634
247,0316,Negative,0.0076483963
248,0317,Neutral,0.5
249,0318,Negative,0.400000006
250,0319,Positive,0.6000000238
251,0320,Positive,0.6000000238
252,0321,Negative,0.400000006
253,0322,Negative,0.2285714149
254,0323,Positive,0.6000000238
255,0324,Positive,0.6923077106
256,0325,Negative,0.0552915819
257,0326,Positive,0.6000000238
258,0327,Negative,0.3076923192
259,0328,Negative,0.400000006
260,0329,Positive,0.6923077106
261,0330,Positive,0.6000000238
262,0331,Negative,0.400000006
263,0332,Negative,0.400000006
264,0333,Negative,0.400000006
265,0334,Negative,0.400000006
266,0335,Negative,0.3076923192
267,0336,Negative,0.400000006
268,0337,Negative,0.400000006
269,0338,Negative,0.3076923192
270,0339,Negative,0.400000006
271,0340,Negative,0.3076923192
272,0341,Positive,0.6000000238
273,0342,Positive,0.6000000238
274,0343,Negative,0.1163636297
275,0344,Negative,0.1163636297
276,0345,Negative,0.3076923192
277,0346,Negative,0.2285714149
278,0347,Negative,0.3076923192
279,0348,Negative,0.11636362_97
280,0349,Positive,0.6000000238
281,0351,Positive,0.6923077106
282,0352,Negative,0.400000006
283,0353,Negative,0.3076923192
284,0354,Positive,0.6000000238
285,0355,Positive,0.7714285851
286,0356,Positive,0.6923077106
287,0357,Neutral,0.5
288,0358,Negative,0.400000006
289,0359,Positive,0.6000000238
290,0360,Negative,0.3076923192
291,0361,Positive,0.6923077106
292,0362,Negative,0.400000006
293,0363,Neutral,0.5
294,0364,Negative,0.400000006
295,0365,Neutral,0.5
296,0366,Positive,0.6923077106
297,0367,Negative,0.3076923192
298,0368,Negative,0.400000006
299,0369,Negative,0.3076923192
300,0370,Negative,0.1649484634
301,0371,Neutral,0.5
302,0372,Negative,0.1163636297
303,0373,Neutral,0.5
304,0374,Neutral,0.5
305,0375,Positive,0.6000000238
306,0376,Negative,0.400000006
307,0377,Neutral,0.5
308,0378,Negative,0.3076923192
309,0379,Positive,0.6923077106
310,0380,Negative,0.3076923192
311,0381,Neutral,0.5
312,0382,Neutral,0.5
313,0383,Neutral,0.5
314,0384,Negative,0.400000006
315,0385,Neutral,0.5
316,0386,Negative,0.3076923192
317,0387,Negative,0.400000006
318,0388,Negative,0.1163636297
319,0389,Negative,0.1163636297
320,0390,Neutral,0.5
321,0391,Negative,0.400000006
322,0392,Positive,0.6000000238
323,0393,Neutral,0.5
324,0394,Positive,0.6923077106
325,0395,Negative,0.1163636297
326,0396,Negative,0.2285714149
327,0397,Negative,0.3076923192
328,0398,Negative,0.400000006
329,0399,Negative,0.0807061717
330,0400,Positive,0.6000000238
331,0401,Neutral,0.5
332,0402,Negative,0.2285714149
333,0403,Neutral,0.5
334,0404,Neutral,0.5
335,0405,Negative,0.0807061717
336,0406,Neutral,0.5
337,0407,Neutral,0.5
338,0408,Negative,0.1649484634
339,0409,Neutral,0.5
340,0410,Negative,0.1163636297
341,0411,Positive,0.6923077106
342,0412,Positive,0.6000000238
343,0414,Neutral,0.5
344,0415,Positive,0.6000000238
345,0416,Positive,0.7714285851
346,0417,Negative,0.400000006
347,0418,Negative,0.1649484634
348,0419,Negative,0.2285714149
349,0420,Neutral,0.5
350,0421,Negative,0.400000006
351,0422,Negative,0.3076923192
352,0423,Negative,0.1649484634
353,0424,Negative,0.0552915819
354,0425,Neutral,0.5
355,0426,Negative,0.1649484634
356,0427,Positive,0.6000000238
357,0428,Negative,0.1649484634
358,0429,Negative,0.2285714149
359,0430,Negative,0.2285714149
360,0431,Neutral,0.5
361,0432,Negative,0.3076923192
362,0433,Neutral,0.5
363,0434,Positive,0.6923077106
364,0435,Negative,0.011428888
365,0436,Negative,0.2285714149
366,0437,Neutral,0.5
367,0438,Positive,0.6000000238
368,0439,Negative,0.1649484634
369,0440,Positive,0.6000000238
370,0442,Negative,0.3076923192
371,0443,Positive,0.6000000238
372,0444,Negative,0.3076923192
373,0445,Negative,0.1163636297
374,0446,Neutral,0.5
375,0447,Negative,0.400000006
376,0448,Negative,0.400000006
377,0449,Neutral,0.5
378,0450,Positive,0.6923077106
379,0451,Negative,0.2285714149
380,0452,Negative,0.2285714149
381,0453,Negative,0.1163636297
382,0454,Positive,0.6923077106
383,0455,Neutral,0.5
384,0456,Positive,0.6000000238
385,0457,Negative,0.3076923192
386,0458,Negative,0.3076923192
387,0459,Neutral,0.5
388,0460,Positive,0.6000000238
389,0461,Negative,0.400000006
390,0462,Negative,0.1163636297
391,0464,Negative,0.3076923192
392,0465,Positive,0.6000000238
393,0466,Neutral,0.5
394,0468,Neutral,0.5
395,0469,Negative,0.400000006
396,0470,Negative,0.1163636297
397,0471,Negative,0.400000006
398,0472,Negative,0.03755318
399,0473,Negative,0.03755318
400,0474,Neutral,0.5
401,0475,Neutral,0.5
402,0476,Positive,0.6000000238
403,0477,Neutral,0.5
404,0478,Positive,0.6000000238
405,0480,Negative,0.0076483963
406,0481,Negative,0.400000006
407,0482,Neutral,0.5
408,0483,Negative,0.2285714149
409,0484,Positive,0.6000000238
410,0485,Negative,0.400000006
411,0486,Positive,0.6923077106
412,0487,Negative,0.2285714149
413,0488,Negative,0.0807061717
414,0489,Neutral,0.5
415,0490,Negative,0.0552915819
416,0491,Positive,0.6923077106
417,0492,Positive,0.6000000238
418,0493,Neutral,0.5
419,0494,Positive,0.6000000238
420,0495,Negative,0.400000006
421,0496,Negative,0.0552915819
422,0497,Neutral,0.5
423,0498,Negative,0.3076923192
424,0499,Positive,0.6000000238
425,0500,Negative,0.2285714149
426,0501,Neutral,0.5
427,0502,Positive,0.6923077106
428,0503,Positive,0.8350515366
429,0504,Negative,0.1649484634
430,0505,Negative,0.400000006
431,0506,Negative,0.3076923192
432,0507,Negative,0.400000006
433,0508,Negative,0.400000006
434,0509,Neutral,0.5
435,0510,Neutral,0.5
436,0511,Neutral,0.5
437,0512,Negative,0.400000006
438,0513,Negative,0.0807061717
439,0514,Positive,0.6000000238
440,0515,Negative,0.400000006
441,0516,Negative,0.1163636297
442,0517,Positive,0.6000000238
443,0518,Positive,0.6000000238
444,0519,Neutral,0.5
445,0520,Negative,0.2285714149
446,0521,Neutral,0.5
447,0522,Negative,0.3076923192
448,0523,Neutral,0.5
449,0524,Negative,0.03755318
450,0525,Neutral,0.5
451,0526,Positive,0.6000000238
452,0527,Neutral,0.5
453,0528,Positive,0.7714285851
454,0530,Positive,0.6000000238
455,0531,Neutral,0.5
456,0532,Positive,0.6000000238
457,0533,Negative,0.1163636297
458,1000,Negative,0.3076923192
459,1001,Negative,0.400000006
460,1002,Negative,0.2285714149
461,1003,Negative,0.400000006
462,1004,Negative,0.400000006
463,1005,Negative,0.400000006
464,1006,Negative,0.3076923192
465,1007,Neutral,0.5
466,1008,Negative,0.2285714149
467,1010,Positive,0.6000000238
468,1011,Negative,0.400000006
469,1013,Negative,0.400000006
470,1014,Negative,0.3076923192
471,1015,Negative,0.2285714149
472,1016,Negative,0.0807061717
473,1017,Negative,0.400000006
474,1019,Negative,0.2285714149
475,1020,Positive,0.6000000238
476,1021,Positive,0.6000000238
477,1022,Negative,0.400000006
478,1023,Negative,0.2285714149
479,1024,Positive,,600000023_8
480,1025,Positive,0.,0.6000000238
481,1026,Negative,0.2285714149
482,1027,Positive,0.6923077106
483,1028,Positive,0.7714285851
484,1029,Neutral,0.5
485,1030,Neutral,0.5
486,1031,Negative,0.1649484634
487,1032,Positive,0.8350515366
488,1033,Negative,0.1649484634
489,1034,Negative,0.400000006
490,1035,Positive,0.6000000238
491,1036,Negative,0.3076923192
492,1037,Positive,0.6923077106
493,1038,Positive,0.6000000238
494,1039,Negative,0.2285714149
495,1040,Positive,0.6000000238
496,1041,Negative,0.1163636297
497,1042,Neutral,0.5
498,1043,Neutral,0.5
499,1044,Negative,0.0807061717
500,1045,Negative,0.1163636297
501,1046,Neutral,0.5
502,1048,Negative,0.400000006
503,1050,Negative,0.400000006
504,1051,Positive,0.6000000238
505,1053,Positive,0.8350515366
506,1054,Neutral,0.5
507,1055,Neutral,0.5
508,1056,Negative,0.1163636297
509,1057,Negative,0.0253528114
510,1058,Negative,0.3076923192
511,1060,Negative,0.400000006
512,1061,Negative,0.400000006
513,1062,Positive,0.6000000238
514,1063,Neutral,0.5
515,1064,Negative,0.0034137943
516,1065,Positive,0.6000000238
517,1066,Positive,0.6000000238
518,1067,Positive,0.6923077106
519,1069,Negative,0.1163636297
520,1070,Neutral,0.5
521,1071,Negative,0.400000006
522,1072,Negative,0.0552915819
523,1073,Negative,0.3076923192
524,1074,Neutral,0.5
525,1075,Negative,0.1163636297
526,1077,Negative,0.400000006
527,1078,Neutral,0.5
528,1081,Negative,0.0807061717
529,1082,Negative,0.3076923192
530,1083,Negative,0.400000006
531,1084,Negative,0.0807061717
532,1086,Neutral,0.5
533,1087,Negative,0.400000006
534,1088,Positive,0.6000000238
535,1089,Neutral,0.5
536,1090,Negative,0.011428888
537,1092,Negative,0.0010139303
538,1093,Negative,0.400000006
539,1094,Positive,0.6923077106
540,1095,Negative,0.3076923192
541,1096,Negative,0.0807061717
542,1097,Positive,0.6923077106
543,1098,Negative,0.1649484634
544,1099,Negative,0.3076923192
545,1101,Negative,0.0552915819
546,1102,Negative,0.1649484634
547,1103,Negative,0.400000006
548,1104,Negative,0.3076923192
549,1105,Neutral,0.5
550,1106,Positive,0.8350515366
551,1107,Negative,0.3076923192
552,1108,Negative,0.3076923192
553,1109,Negative,0.3076923192
554,1110,Negative,0.3076923192
555,1111,Negative,0.2285714149
556,1112,Negative,0.1649484634
557,1113,Negative,0.400000006
558,1114,Positive,0.6000000238
559,1115,Negative,0.400000006
560,1116,Neutral,0.5
561,1117,Positive,0.6923077106
562,1118,Neutral,0.5
563,1119,Negative,0.3076923192
564,1120,Negative,0.3076923192
565,1121,Negative,0.400000006
566,1122,Negative,0.1649484634
567,1123,Negative,0.400000006
568,1125,Negative,0.3076923192
569,1126,Neutral,0.5
570,1127,Negative,0.3076923192
571,1128,Negative,0.2285714149
572,1129,Neutral,0.5
573,1131,Negative,0.1649484634
574,1132,Neutral,0.5
575,1133,Negative,0.2285714149
576,1134,Negative,0.0807061717
577,1135,Negative,0.400000006
578,1136,Neutral,0.5
579,1137,Negative,0.400000006
580,1138,Positive,0.6000000238
581,1139,Neutral,0.5
582,1140,Negative,0.3076923192
583,1142,Positive,0.7714285851
584,1143,Negative,0.1163636297
585,1144,Negative,0.400000006
586,1145,Negative,0.03755318
587,1146,Neutral,0.5
588,1147,Positive,0.6000000238
589,1148,Negative,0.1163636297
590,1149,Negative,0.3076923192
591,1150,Negative,0.400000006
592,1151,Neutral,0.5
593,1152,Positive,0.6000000238
594,1153,Negative,0.400000006
595,1154,Negative,0.400000006
596,1155,Positive,0.6000000238
597,1156,Negative,0.400000006
598,1157,Negative,0.400000006
599,1158,Neutral,0.5
600,1159,Positive,0.7714285851
601,1160,Negative,0.0552915819
602,1161,Positive,0.6000000238
603,1162,Negative,0.1163636297
604,1163,Negative,0.1649484634
605,1164,Negative,0.400000006
606,1165,Negative,0.2285714149
607,1166,Negative,0.1649484634
608,1168,Neutral,0.5
609,1170,Negative,0.2285714149
610,1171,Positive,0.6923077106
611,1172,Positive,0.6000000238
612,1173,Negative,0.3076923192
613,1174,Positive,0.6923077106
614,1175,Negative,0.400000006
615,1176,Neutral,0.5
616,1177,Negative,0.3076923192
617,1178,Neutral,0.5
618,1179,Negative,0.400000006
619,1180,Negative,0.2285714149
620,1181,Negative,0.400000006
621,1182,Negative,0.400000006
622,1183,Negative,0.400000006
623,1184,Negative,0.400000006
624,1185,Negative,0.03755318
625,1186,Positive,0.6000000238
626,1187,Negative,0.3076923192
627,1188,Negative,0.0170459244
628,1189,Neutral,0.5
629,1190,Positive,0.6000000238
630,1191,Neutral,0.5
631,1192,Neutral,0.5
632,1193,Negative,0.1649484634
633,1194,Negative,0.2285714149
634,1196,Positive,0.6000000238
635,1197,Negative,0.400000006
636,1198,Negative,0.3076923192
637,1199,Positive,0.6000000238
638,1200,Negative,0.2285714149
639,1201,Neutral,0.5
640,1202,Negative,0.2285714149
641,1203,Negative,0.400000006
642,1204,Negative,0.1649484634
643,1205,Negative,0.400000006
644,1206,Neutral,0.5
645,1207,Neutral,0.5
646,1208,Neutral,0.5
647,1209,Negative,0.1649484634
648,1210,Neutral,0.5
649,1211,Positive,0.6000000238
650,1212,Negative,0.1649484634
651,1213,Negative,0.400000006
652,1214,Negative,0.2285714149
653,1215,Negative,0.400000006
654,1216,Negative,0.2285714149
655,1217,Negative,0.400000006
656,1218,Neutral,0.5
657,1219,Neutral,0.5
658,1220,Negative,0.2285714149
659,1221,Neutral,0.5
660,1222,Neutral,0.5
661,1224,Positive,0.6000000238
662,1225,Negative,0.0807061717
663,1226,Negative,0.400000006
664,1229,Negative,0.3076923192
665,1230,Negative,0.3076923192
666,1231,Negative,0.400000006
667,1232,Negative,0.3076923192
668,1233,Negative,0.400000006
669,1234,Negative,0.400000006
670,1235,Neutral,0.5
671,1236,Positive,0.9192938209
672,1237,Negative,0.3076923192
673,1238,Negative,0.400000006
674,1239,Neutral,0.5
675,1240,Negative,0.400000006
676,1241,Negative,0.1163636297
677,1243,Negative,0.2285714149
678,1244,Neutral,0.5
679,1245,Negative,0.400000006
680,1246,Negative,0.2285714149
681,1247,Negative,0.400000006
682,1248,Positive,0.7714285851
683,1249,Neutral,0.5
684,1250,Positive,0.6923077106
685,1251,Negative,0.3076923192
686,1252,Positive,0.6000000238
687,1253,Neutral,0.5
688,1254,Negative,0.0807061717
689,1255,Negative,0.400000006
690,1256,Positive,0.6923077106
691,1257,Neutral,0.5
692,1258,Negative,0.3076923192
693,1259,Neutral,0.5
694,1260,Negative,0.400000006
695,1262,Positive,0.6000000238
696,1263,Neutral,0.5
697,1264,Negative,0.2285714149
698,1265,Neutral,0.5
699,1266,Positive,0.6000000238
700,1267,Neutral,0.5
701,1268,Negative,0.3076923192
702,1269,Neutral,0.5
703,1270,Neutral,0.5
704,1271,Positive,0.6923077106
705,1272,Neutral,0.5
706,1273,Neutral,0.5
707,1274,Positive,0.6923077106
708,1275,Neutral,0.5
709,1276,Neutral,0.5
710,1277,Positive,0.6923077106
711,1278,Negative,0.400000006
712,1279,Negative,0.3076923192
713,1280,Neutral,0.5
714,1281,Negative,0.0807061717
715,1282,Neutral,0.5
716,1283,Positive,0.6000000238
717,1284,Negative,0.400000006
718,1285,Positive,0.6000000238
719,1286,Negative,0.400000006
720,1287,Negative,0.3076923192
721,1288,Neutral,0.5
722,1289,Neutral,0.5
723,1290,Negative,0.3076923192
724,1291,Negative,0.1163636297
725,1292,Neutral,0.5
726,1293,Negative,0.3076923192
727,1294,Negative,0.1649484634
728,1295,Negative,0.2285714149
729,1296,Negative,0.400000006
730,1297,Positive,0.6000000238
731,1298,Negative,0.3076923192
732,1299,Positive,0.6000000238
733,1300,Negative,0.400000006
734,1301,Neutral,0.5
735,1302,Neutral,0.5
736,1303,Negative,0.3076923192
737,1304,Negative,0.3076923192
738,1305,Positive,0.7714285851
739,1306,Negative,0.400000006
740,1307,Neutral,0.5
741,1308,Negative,0.0022784555
742,1309,Positive,0.6000000238
743,1310,Neutral,0.5
744,1311,Negative,0.400000006
745,1312,Negative,0.400000006
746,1313,Neutral,0.5
747,1314,Positive,0.6000000238
748,1315,Negative,0.400000006
749,1316,Positive,0.6923077106
750,1317,Neutral,0.5
751,1318,Negative,0.400000006
752,1319,Neutral,0.5
753,1320,Neutral,0.5
754,1321,Neutral,0.5
755,1322,Negative,0.1649484634
756,1323,Negative,0.3076923192
757,1324,Neutral,0.5
758,1325,Negative,0.3076923192
759,1326,Negative,0.3076923192
760,1327,Negative,0.2285714149
761,1328,Negative,0.400000006
762,1329,Negative,0.400000006
763,1330,Positive,0.6000000238
764,1331,Negative,0.2285714149
765,1332,Negative,0.400000006
766,1334,Negative,0.3076923192
767,1335,Neutral,0.5
768,1336,Neutral,0.5
769,1337,Negative,0.400000006
770,1338,Negative,0.3076923192
771,1339,Neutral,0.5
772,1340,Negative,0.400000006
773,1341,Negative,0.400000006
774,1342,Negative,0.2285714149
775,1343,Negative,0.2285714149
776,1344,Negative,0.400000006
777,1345,Positive,0.6923077106
778,1346,Positive,0.6000000238
779,1347,Negative,0.400000006
780,1348,Positive,0.6000000238
781,1349,Positive,0.6923077106
782,1350,Neutral,0.5
783,1351,Positive,0.6000000238
784,1352,Positive,0.6000000238
785,1353,Negative,0.1649484634
786,1354,Neutral,0.5
787,1355,Neutral,0.5
788,1356,Positive,0.6000000238
789,1357,Positive,0.6000000238
790,1358,Negative,0.400000006
791,1359,Positive,0.6000000238
792,1360,Positive,0.6000000238
793,1361,Negative,0.2285714149
794,1362,Positive,0.6000000238
795,1363,Negative,0.2285714149
796,1364,Negative,0.3076923192
797,1365,Neutral,0.5
798,1366,Negative,0.3076923192
799,1367,Neutral,0.5
800,1368,Negative,0.400000006
801,1369,Positive,0.6923077106
802,1370,Neutral,0.5
803,1371,Negative,0.1649484634
804,1372,Positive,0.6923077106
805,1373,Positive,0.6000000238
806,1374,Positive,0.6000000238
807,1375,Negative,0.400000006
808,1376,Negative,0.400000006
809,1377,Negative,0.1649484634
810,1378,Neutral,0.5
811,1379,Negative,0.2285714149
812,1380,Positive,0.6000000238
813,1381,Negative,0.400000006
814,1382,Negative,0.400000006
815,1383,Neutral,0.5
816,1384,Negative,0.2285714149
817,1385,Neutral,0.5
818,1386,Neutral,0.5
819,1387,Negative,0.0076483963
820,1388,Negative,0.400000006
821,1389,Neutral,0.5
822,1390,Negative,0.0552915819
823,1391,Negative,0.3076923192
824,1392,Negative,0.0552915819
825,1393,Negative,0.1649484634
826,1394,Neutral,0.5
827,1395,Negative,0.1649484634
828,1396,Negative,0.3076923192
829,1397,Negative,0.2285714149
830,1398,Negative,0.0807061717
831,1399,Neutral,0.5
832,1400,Negative,0.0051119635
833,1401,Neutral,0.5
834,1402,Negative,0.400000006
835,1403,Neutral,0.5
836,1404,Negative,0.0807061717
837,1405,Positive,0.6000000238
838,1406,Neutral,0.5
839,1407,Positive,0.6000000238
840,1408,Negative,0.400000006
841,1409,Positive,0.6000000238
842,1410,Neutral,0.5
843,1412,Positive,0.6923077106
844,1413,Negative,0.400000006
845,1414,Positive,0.6923077106
846,1415,Negative,0.3076923192
847,1416,Positive,0.6000000238
848,1417,Negative,0.1649484634
849,1418,Negative,0.2285714149
850,1419,Negative,0.400000006
851,1420,Positive,0.6000000238
852,1421,Negative,0.2285714149
853,1422,Neutral,0.5
854,1423,Negative,0.400000006
855,1424,Negative,0.3076923192
856,1425,Negative,0.2285714149
857,1426,Neutral,0.5
858,1427,Negative,0.1649484634
859,1428,Negative,0.1163636297
860,1429,Negative,0.3076923192
861,1431,Neutral,0.5
862,1432,Neutral,0.5
863,1433,Positive,0.6923077106
864,1434,Negative,0.2285714149
865,1435,Negative,0.1649484634
866,1436,Negative,0.2285714149
867,1437,Negative,0.400000006
868,1438,Negative,0.2285714149
869,1439,Neutral,0.5
870,1440,Neutral,0.5
871,1441,Neutral,0.5
872,1442,Negative,0.2285714149
873,1443,Negative,0.0807061717
874,1444,Negative,0.0807061717
875,1445,Negative,0.3076923192
876,1446,Negative,0.1649484634
877,1447,Negative,0.3076923192
878,1448,Negative,0.1649484634
879,1449,Neutral,0.5
880,1450,Negative,0.1163636297
881,1451,Negative,0.1649484634
882,1452,Negative,0.3076923192
883,1453,Positive,0.7714285851
884,1454,Negative,0.1649484634
885,1455,Negative,0.0807061717
886,1456,Neutral,0.5
887,1457,Negative,0.3076923192
888,1458,Positive,0.6000000238
889,1459,Neutral,0.5
890,1460,Negative,0.400000006
891,1461,Negative,0.3076923192
892,1462,Positive,0.6923077106
893,1463,Negative,0.0552915819
894,1464,Negative,0.400000006
895,1465,Negative,0.400000006
896,1466,Positive,0.6000000238
897,1467,Positive,0.6000000238
898,1468,Positive,0.6000000238
899,1469,Positive,0.6000000238
900,1470,Neutral,0.5
901,1471,Neutral,0.5
902,1472,Negative,0.1649484634
903,1473,Positive,0.6000000238
904,1474,Negative,0.2285714149
905,1475,Negative,0.0170459244
906,1476,Negative,0.400000006
907,1477,Negative,0.1649484634
908,1478,Positive,0.6000000238
909,1479,Positive,0.6000000238
910,1480,Negative,0.400000006
911,1481,Negative,0.3076923192
912,1482,Positive,0.6000000238
